"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"1073","2013-12-01 11:47:43","2013-12-01 12:05:36","407","Henry St & Poplar St","40.700469","-73.991454","268","Howard St & Centre St","40.71910537","-73.99973337","18755","Subscriber","1976","1"
"275","2013-12-01 11:47:45","2013-12-01 11:52:20","361","Allen St & Hester St","40.71605866","-73.99190759","361","Allen St & Hester St","40.71605866","-73.99190759","15962","Subscriber","1968","1"
"1356","2013-12-01 11:47:45","2013-12-01 12:10:21","459","W 20 St & 11 Ave","40.746745","-74.007756","147","Greenwich St & Warren St","40.71542197","-74.01121978","19447","Subscriber","1963","2"
"474","2013-12-01 11:47:45","2013-12-01 11:55:39","394","E 9 St & Avenue C","40.72521311","-73.97768752","285","Broadway & E 14 St","40.73454567","-73.99074142","18365","Subscriber","1992","1"
"529","2013-12-01 11:47:48","2013-12-01 11:56:37","435","W 21 St & 6 Ave","40.74173969","-73.99415556","252","MacDougal St & Washington Sq","40.73226398","-73.99852205","15496","Subscriber","1966","2"
"851","2013-12-01 11:47:51","2013-12-01 12:02:02","127","Barrow St & Hudson St","40.73172428","-74.00674436","518","E 39 St & 2 Ave","40.74780373","-73.9734419","16950","Subscriber","1982","1"
"249","2013-12-01 11:47:53","2013-12-01 11:52:02","394","E 9 St & Avenue C","40.72521311","-73.97768752","410","Suffolk St & Stanton St","40.72066442","-73.98517977","16243","Subscriber","1986","1"
"1221","2013-12-01 11:47:54","2013-12-01 12:08:15","503","E 20 St & Park Ave","40.73827428","-73.98751968","477","W 41 St & 8 Ave","40.75640548","-73.9900262","17701","Subscriber","1969","1"
"700","2013-12-01 11:48:05","2013-12-01 11:59:45","422","W 59 St & 10 Ave","40.770513","-73.988038","479","9 Ave & W 45 St","40.76019252","-73.9912551","16220","Subscriber","1982","2"
"945","2013-12-01 11:48:08","2013-12-01 12:03:53","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","225","W 14 St & The High Line","40.74195138","-74.00803013","19277","Customer",\N,"0"
"600","2013-12-01 11:48:09","2013-12-01 11:58:09","312","Allen St & E Houston St","40.722055","-73.989111","254","W 11 St & 6 Ave","40.73532427","-73.99800419","20812","Subscriber","1980","1"
"1121","2013-12-01 11:48:10","2013-12-01 12:06:51","233","Joralemon St & Adams St","40.69246277","-73.98963911","399","Lafayette Ave & St James Pl","40.68851534","-73.9647628","15507","Customer",\N,"0"
"1256","2013-12-01 11:48:13","2013-12-01 12:09:09","379","W 31 St & 7 Ave","40.749156","-73.9916","326","E 11 St & 1 Ave","40.72953837","-73.98426726","17581","Subscriber","1984","2"
"785","2013-12-01 11:48:19","2013-12-01 12:01:24","340","Madison St & Clinton St","40.71269042","-73.98776323","497","E 17 St & Broadway","40.73704984","-73.99009296","17721","Subscriber","1979","1"
"839","2013-12-01 11:48:25","2013-12-01 12:02:24","2003","1 Ave & E 18 St","40.73416059","-73.98024289","521","8 Ave & W 31 St","40.75044999","-73.99481051","17571","Subscriber","1984","1"
"266","2013-12-01 11:48:26","2013-12-01 11:52:52","143","Clinton St & Joralemon St","40.69239502","-73.99337909","391","Clark St & Henry St","40.69760127","-73.99344559","16912","Subscriber","1969","1"
"582","2013-12-01 11:48:29","2013-12-01 11:58:11","312","Allen St & E Houston St","40.722055","-73.989111","252","MacDougal St & Washington Sq","40.73226398","-73.99852205","17091","Subscriber","1982","2"
"500","2013-12-01 11:48:34","2013-12-01 11:56:54","297","E 15 St & 3 Ave","40.734232","-73.986923","411","E 6 St & Avenue D","40.72228087","-73.97668709","19165","Subscriber","1985","1"
"1995","2013-12-01 11:48:40","2013-12-01 12:21:55","296","Division St & Bowery","40.71413089","-73.9970468","345","W 13 St & 6 Ave","40.73649403","-73.99704374","15480","Subscriber","1984","1"
"1489","2013-12-01 11:49:00","2013-12-01 12:13:49","459","W 20 St & 11 Ave","40.746745","-74.007756","152","Warren St & Church St","40.71473993","-74.00910627","16749","Subscriber","1963","1"
"658","2013-12-01 11:49:08","2013-12-01 12:00:06","470","W 20 St & 8 Ave","40.74345335","-74.00004031","346","Bank St & Hudson St","40.73652889","-74.00618026","15427","Subscriber","1946","1"
"352","2013-12-01 11:49:17","2013-12-01 11:55:09","324","DeKalb Ave & Hudson Ave","40.689888","-73.981013","233","Joralemon St & Adams St","40.69246277","-73.98963911","18481","Subscriber","1961","1"
"301","2013-12-01 11:49:30","2013-12-01 11:54:31","382","University Pl & E 14 St","40.73492695","-73.99200509","345","W 13 St & 6 Ave","40.73649403","-73.99704374","15109","Subscriber","1964","2"
"1421","2013-12-01 11:49:31","2013-12-01 12:13:12","476","E 31 St & 3 Ave","40.74394314","-73.97966069","499","Broadway & W 60 St","40.76915505","-73.98191841","20361","Subscriber","1989","1"
"454","2013-12-01 11:49:37","2013-12-01 11:57:11","294","Washington Square E","40.73049393","-73.9957214","346","Bank St & Hudson St","40.73652889","-74.00618026","16021","Subscriber","1967","1"
"260","2013-12-01 11:49:44","2013-12-01 11:54:04","382","University Pl & E 14 St","40.73492695","-73.99200509","345","W 13 St & 6 Ave","40.73649403","-73.99704374","17438","Subscriber","1964","1"
"744","2013-12-01 11:49:48","2013-12-01 12:02:12","404","9 Ave & W 14 St","40.7405826","-74.00550867","323","Lawrence St & Willoughby St","40.69236178","-73.98631746","18177","Subscriber","1988","1"
"990","2013-12-01 11:49:48","2013-12-01 12:06:18","478","11 Ave & W 41 St","40.76030096","-73.99884222","285","Broadway & E 14 St","40.73454567","-73.99074142","18653","Subscriber","1988","2"
"574","2013-12-01 11:49:52","2013-12-01 11:59:26","470","W 20 St & 8 Ave","40.74345335","-74.00004031","325","E 19 St & 3 Ave","40.73624527","-73.98473765","19760","Subscriber","1983","1"
"392","2013-12-01 11:50:04","2013-12-01 11:56:36","168","W 18 St & 6 Ave","40.73971301","-73.99456405","498","Broadway & W 32 St","40.74854862","-73.98808416","18929","Subscriber","1966","1"
"179","2013-12-01 11:50:18","2013-12-01 11:53:17","432","E 7 St & Avenue A","40.72621788","-73.98379855","433","E 13 St & Avenue A","40.72955361","-73.98057249","17568","Subscriber","1988","2"
"1901","2013-12-01 11:50:18","2013-12-01 12:21:59","72","W 52 St & 11 Ave","40.76727216","-73.99392888","296","Division St & Bowery","40.71413089","-73.9970468","17845","Subscriber","1983","1"
"1918","2013-12-01 11:50:20","2013-12-01 12:22:18","72","W 52 St & 11 Ave","40.76727216","-73.99392888","296","Division St & Bowery","40.71413089","-73.9970468","20714","Subscriber","1985","1"
"448","2013-12-01 11:50:22","2013-12-01 11:57:50","372","Franklin Ave & Myrtle Ave","40.694528","-73.958089","258","DeKalb Ave & Vanderbilt Ave","40.68940747","-73.96885458","17477","Subscriber","1980","1"
"303","2013-12-01 11:50:23","2013-12-01 11:55:26","476","E 31 St & 3 Ave","40.74394314","-73.97966069","536","1 Ave & E 30 St","40.74144387","-73.97536082","17693","Subscriber","1951","1"
"696","2013-12-01 11:50:28","2013-12-01 12:02:04","537","Lexington Ave & E 24 St","40.74025878","-73.98409214","375","Mercer St & Bleecker St","40.72679454","-73.99695094","15785","Subscriber","1993","1"
"119","2013-12-01 11:50:29","2013-12-01 11:52:28","146","Hudson St & Reade St","40.71625008","-74.0091059","320","Church St & Leonard St","40.71743998","-74.00583475","20241","Subscriber","1960","1"
"1230","2013-12-01 11:50:36","2013-12-01 12:11:06","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","465","Broadway & W 41 St","40.75513557","-73.98658032","15973","Customer",\N,"0"
"182","2013-12-01 11:50:37","2013-12-01 11:53:39","237","E 11 St & 2 Ave","40.73047309","-73.98672378","297","E 15 St & 3 Ave","40.734232","-73.986923","19232","Subscriber","1946","1"
"875","2013-12-01 11:50:39","2013-12-01 12:05:14","151","Cleveland Pl & Spring St","40.7218158","-73.99720307","379","W 31 St & 7 Ave","40.749156","-73.9916","20577","Subscriber","1962","1"
"1970","2013-12-01 11:50:42","2013-12-01 12:23:32","433","E 13 St & Avenue A","40.72955361","-73.98057249","439","E 4 St & 2 Ave","40.7262807","-73.98978041","19363","Subscriber","1990","1"
"1260","2013-12-01 11:50:43","2013-12-01 12:11:43","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","465","Broadway & W 41 St","40.75513557","-73.98658032","15344","Customer",\N,"0"
"633","2013-12-01 11:50:48","2013-12-01 12:01:21","412","Forsyth St & Canal St","40.7158155","-73.99422366","195","Liberty St & Broadway","40.70905623","-74.01043382","19713","Subscriber","1990","1"
"2000","2013-12-01 11:50:49","2013-12-01 12:24:09","499","Broadway & W 60 St","40.76915505","-73.98191841","329","Greenwich St & N Moore St","40.72043411","-74.01020609","20254","Subscriber","1961","2"
"407","2013-12-01 11:50:53","2013-12-01 11:57:40","448","W 37 St & 10 Ave","40.75660359","-73.9979009","509","9 Ave & W 22 St","40.7454973","-74.00197139","19238","Subscriber","1979","2"
"238","2013-12-01 11:50:59","2013-12-01 11:54:57","402","Broadway & E 22 St","40.7403432","-73.98955109","546","E 30 St & Park Ave S","40.74444921","-73.98303529","17739","Subscriber","1985","1"
"560","2013-12-01 11:51:18","2013-12-01 12:00:38","518","E 39 St & 2 Ave","40.74780373","-73.9734419","497","E 17 St & Broadway","40.73704984","-73.99009296","16911","Subscriber","1965","1"
"831","2013-12-01 11:51:20","2013-12-01 12:05:11","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","268","Howard St & Centre St","40.71910537","-73.99973337","18186","Subscriber","1956","2"
"197","2013-12-01 11:51:25","2013-12-01 11:54:42","402","Broadway & E 22 St","40.7403432","-73.98955109","461","E 20 St & 2 Ave","40.73587678","-73.98205027","17135","Subscriber","1977","1"
"2100","2013-12-01 11:51:25","2013-12-01 12:26:25","329","Greenwich St & N Moore St","40.72043411","-74.01020609","422","W 59 St & 10 Ave","40.770513","-73.988038","15306","Subscriber","1962","2"
"266","2013-12-01 11:51:28","2013-12-01 11:55:54","473","Rivington St & Chrystie St","40.72110063","-73.9919254","151","Cleveland Pl & Spring St","40.7218158","-73.99720307","16301","Subscriber","1985","1"
"958","2013-12-01 11:51:32","2013-12-01 12:07:30","512","W 29 St & 9 Ave","40.7500727","-73.99839279","482","W 15 St & 7 Ave","40.73935542","-73.99931783","17377","Subscriber","1959","2"
"471","2013-12-01 11:51:48","2013-12-01 11:59:39","531","Forsyth St & Broome St","40.71893904","-73.99266288","250","Lafayette St & Jersey St","40.72456089","-73.99565293","19471","Subscriber","1991","1"
"132","2013-12-01 11:51:51","2013-12-01 11:54:03","432","E 7 St & Avenue A","40.72621788","-73.98379855","301","E 2 St & Avenue B","40.72217444","-73.98368779","15354","Subscriber","1975","1"
"277","2013-12-01 11:51:55","2013-12-01 11:56:32","316","Fulton St & William St","40.70955958","-74.00653609","320","Church St & Leonard St","40.71743998","-74.00583475","17094","Subscriber","1972","2"
"1571","2013-12-01 11:51:58","2013-12-01 12:18:09","353","S Portland Ave & Hanson Pl","40.68539567","-73.97431458","539","Metropolitan Ave & Bedford Ave","40.71534825","-73.96024116","20267","Customer",\N,"0"
"1412","2013-12-01 11:52:00","2013-12-01 12:15:32","173","Broadway & W 49 St","40.76064679","-73.98442659","538","W 49 St & 5 Ave","40.75795248","-73.97787642","17730","Customer",\N,"0"
"1400","2013-12-01 11:52:02","2013-12-01 12:15:22","173","Broadway & W 49 St","40.76064679","-73.98442659","538","W 49 St & 5 Ave","40.75795248","-73.97787642","16096","Customer",\N,"0"
"183","2013-12-01 11:52:02","2013-12-01 11:55:05","382","University Pl & E 14 St","40.73492695","-73.99200509","345","W 13 St & 6 Ave","40.73649403","-73.99704374","14955","Subscriber","1984","1"
"968","2013-12-01 11:52:08","2013-12-01 12:08:16","446","W 24 St & 7 Ave","40.74487634","-73.99529885","394","E 9 St & Avenue C","40.72521311","-73.97768752","15459","Customer",\N,"0"
"289","2013-12-01 11:52:21","2013-12-01 11:57:10","466","W 25 St & 6 Ave","40.74395411","-73.99144871","512","W 29 St & 9 Ave","40.7500727","-73.99839279","19384","Subscriber","1962","1"
"909","2013-12-01 11:52:25","2013-12-01 12:07:34","519","Pershing Square N","40.75188406","-73.97770164","423","W 54 St & 9 Ave","40.76584941","-73.98690506","17742","Subscriber","1983","1"
"647","2013-12-01 11:52:28","2013-12-01 12:03:15","469","Broadway & W 53 St","40.76344058","-73.98268129","294","Washington Square E","40.73049393","-73.9957214","20887","Subscriber","1990","1"
"995","2013-12-01 11:52:30","2013-12-01 12:09:05","300","Shevchenko Pl & E 6 St","40.728145","-73.990214","168","W 18 St & 6 Ave","40.73971301","-73.99456405","20696","Subscriber","1982","1"
"267","2013-12-01 11:52:32","2013-12-01 11:56:59","546","E 30 St & Park Ave S","40.74444921","-73.98303529","527","E 33 St & 1 Ave","40.74315566","-73.97434726","18034","Subscriber","1975","1"
"257","2013-12-01 11:52:34","2013-12-01 11:56:51","446","W 24 St & 7 Ave","40.74487634","-73.99529885","402","Broadway & E 22 St","40.7403432","-73.98955109","16441","Subscriber","1974","1"
"938","2013-12-01 11:52:38","2013-12-01 12:08:16","476","E 31 St & 3 Ave","40.74394314","-73.97966069","152","Warren St & Church St","40.71473993","-74.00910627","19294","Subscriber","1980","1"
"819","2013-12-01 11:52:43","2013-12-01 12:06:22","164","E 47 St & 2 Ave","40.75323098","-73.97032517","402","Broadway & E 22 St","40.7403432","-73.98955109","16732","Subscriber","1984","1"
"416","2013-12-01 11:52:55","2013-12-01 11:59:51","497","E 17 St & Broadway","40.73704984","-73.99009296","434","9 Ave & W 18 St","40.74317449","-74.00366443","14600","Subscriber","1977","2"
"11135","2013-12-01 11:53:00","2013-12-01 14:58:35","309","Murray St & West St","40.7149787","-74.013012","426","West St & Chambers St","40.71754834","-74.01322069","14624","Subscriber","1951","1"
"1107","2013-12-01 11:53:01","2013-12-01 12:11:28","539","Metropolitan Ave & Bedford Ave","40.71534825","-73.96024116","418","Front St & Gold St","40.70224","-73.982578","14885","Subscriber","1984","1"
"655","2013-12-01 11:53:02","2013-12-01 12:03:57","428","E 3 St & 1 Ave","40.72467721","-73.98783413","223","W 13 St & 7 Ave","40.73781509","-73.99994661","15455","Subscriber","1946","1"
"117","2013-12-01 11:53:03","2013-12-01 11:55:00","309","Murray St & West St","40.7149787","-74.013012","309","Murray St & West St","40.7149787","-74.013012","16252","Subscriber","1965","1"
"577","2013-12-01 11:53:05","2013-12-01 12:02:42","254","W 11 St & 6 Ave","40.73532427","-73.99800419","458","11 Ave & W 27 St","40.751396","-74.005226","20288","Subscriber","1944","1"
"350","2013-12-01 11:53:06","2013-12-01 11:58:56","236","St Marks Pl & 2 Ave","40.7284186","-73.98713956","375","Mercer St & Bleecker St","40.72679454","-73.99695094","18058","Subscriber","1990","2"
"10266","2013-12-01 11:53:13","2013-12-01 14:44:19","529","W 42 St & 8 Ave","40.7575699","-73.99098507","173","Broadway & W 49 St","40.76064679","-73.98442659","16891","Customer",\N,"0"
"200","2013-12-01 11:53:16","2013-12-01 11:56:36","236","St Marks Pl & 2 Ave","40.7284186","-73.98713956","357","E 11 St & Broadway","40.73261787","-73.99158043","17155","Subscriber","1982","1"
"782","2013-12-01 11:53:16","2013-12-01 12:06:18","164","E 47 St & 2 Ave","40.75323098","-73.97032517","402","Broadway & E 22 St","40.7403432","-73.98955109","16647","Subscriber","1986","1"
"310","2013-12-01 11:53:19","2013-12-01 11:58:29","492","W 33 St & 7 Ave","40.75019995","-73.99093085","546","E 30 St & Park Ave S","40.74444921","-73.98303529","17652","Subscriber","1986","1"
"3584","2013-12-01 11:53:19","2013-12-01 12:53:03","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","2006","Central Park S & 6 Ave","40.76590936","-73.97634151","18660","Customer",\N,"0"
"289","2013-12-01 11:53:22","2013-12-01 11:58:11","276","Duane St & Greenwich St","40.71748752","-74.0104554","387","Centre St & Chambers St","40.71273266","-74.0046073","18846","Subscriber","1975","1"
"310","2013-12-01 11:53:23","2013-12-01 11:58:33","492","W 33 St & 7 Ave","40.75019995","-73.99093085","546","E 30 St & Park Ave S","40.74444921","-73.98303529","20834","Subscriber","1988","2"
"323","2013-12-01 11:53:24","2013-12-01 11:58:47","72","W 52 St & 11 Ave","40.76727216","-73.99392888","423","W 54 St & 9 Ave","40.76584941","-73.98690506","15601","Subscriber","1980","2"
"429","2013-12-01 11:53:29","2013-12-01 12:00:38","513","W 56 St & 10 Ave","40.768254","-73.988639","515","W 43 St & 10 Ave","40.76009437","-73.99461843","15020","Subscriber","1988","1"
"384","2013-12-01 11:53:30","2013-12-01 11:59:54","447","8 Ave & W 52 St","40.76370739","-73.9851615","479","9 Ave & W 45 St","40.76019252","-73.9912551","19111","Subscriber","1977","2"
"10873","2013-12-01 11:53:50","2013-12-01 14:55:03","309","Murray St & West St","40.7149787","-74.013012","426","West St & Chambers St","40.71754834","-74.01322069","20684","Customer",\N,"0"
"458","2013-12-01 11:53:51","2013-12-01 12:01:29","540","Lexington Ave & E 26 St","40.74147286","-73.98320928","442","W 27 St & 7 Ave","40.746647","-73.993915","15466","Subscriber","1990","2"
"600","2013-12-01 11:53:52","2013-12-01 12:03:52","540","Lexington Ave & E 26 St","40.74147286","-73.98320928","265","Stanton St & Chrystie St","40.72229346","-73.99147535","17496","Subscriber","1982","1"
"1101","2013-12-01 11:53:53","2013-12-01 12:12:14","72","W 52 St & 11 Ave","40.76727216","-73.99392888","468","Broadway & W 55 St","40.7652654","-73.98192338","18776","Subscriber","1971","1"
"782","2013-12-01 11:53:55","2013-12-01 12:06:57","151","Cleveland Pl & Spring St","40.7218158","-73.99720307","511","E 14 St & Avenue B","40.72938685","-73.97772429","20018","Subscriber","1989","1"
"1175","2013-12-01 11:54:01","2013-12-01 12:13:36","308","St James Pl & Oliver St","40.71307916","-73.99851193","511","E 14 St & Avenue B","40.72938685","-73.97772429","18604","Subscriber","1962","1"
"344","2013-12-01 11:54:07","2013-12-01 11:59:51","540","Lexington Ave & E 26 St","40.74147286","-73.98320928","168","W 18 St & 6 Ave","40.73971301","-73.99456405","15879","Subscriber","1989","1"
"291","2013-12-01 11:54:07","2013-12-01 11:58:58","382","University Pl & E 14 St","40.73492695","-73.99200509","503","E 20 St & Park Ave","40.73827428","-73.98751968","19609","Subscriber","1982","1"
"10184","2013-12-01 11:54:15","2013-12-01 14:43:59","529","W 42 St & 8 Ave","40.7575699","-73.99098507","173","Broadway & W 49 St","40.76064679","-73.98442659","17778","Customer",\N,"0"
"568","2013-12-01 11:54:25","2013-12-01 12:03:53","355","Bayard St & Baxter St","40.71602118","-73.99974372","293","Lafayette St & E 8 St","40.73028666","-73.9907647","19812","Subscriber","1979","1"
"465","2013-12-01 11:54:29","2013-12-01 12:02:14","236","St Marks Pl & 2 Ave","40.7284186","-73.98713956","536","1 Ave & E 30 St","40.74144387","-73.97536082","18301","Subscriber","1989","1"
"550","2013-12-01 11:54:33","2013-12-01 12:03:43","357","E 11 St & Broadway","40.73261787","-73.99158043","301","E 2 St & Avenue B","40.72217444","-73.98368779","16885","Subscriber","1988","2"
"2755","2013-12-01 11:54:38","2013-12-01 12:40:33","2008","Little West St & 1 Pl","40.70569254","-74.01677685","457","Broadway & W 58 St","40.76695317","-73.98169333","15903","Subscriber","1982","1"
"347","2013-12-01 11:54:41","2013-12-01 12:00:28","358","Christopher St & Greenwich St","40.73291553","-74.00711384","453","W 22 St & 8 Ave","40.74475148","-73.99915362","17850","Subscriber","1973","1"
"297","2013-12-01 11:54:44","2013-12-01 11:59:41","331","Pike St & Monroe St","40.71173107","-73.99193043","296","Division St & Bowery","40.71413089","-73.9970468","16460","Subscriber","1983","1"
"194","2013-12-01 11:54:46","2013-12-01 11:58:00","446","W 24 St & 7 Ave","40.74487634","-73.99529885","482","W 15 St & 7 Ave","40.73935542","-73.99931783","20092","Subscriber","1965","1"
"806","2013-12-01 11:54:49","2013-12-01 12:08:15","408","Market St & Cherry St","40.71076228","-73.99400398","386","Centre St & Worth St","40.71494807","-74.00234482","20135","Customer",\N,"0"
"312","2013-12-01 11:54:51","2013-12-01 12:00:03","521","8 Ave & W 31 St","40.75044999","-73.99481051","509","9 Ave & W 22 St","40.7454973","-74.00197139","18865","Subscriber","1967","1"
"622","2013-12-01 11:54:52","2013-12-01 12:05:14","358","Christopher St & Greenwich St","40.73291553","-74.00711384","402","Broadway & E 22 St","40.7403432","-73.98955109","14775","Subscriber","1985","2"
"599","2013-12-01 11:54:54","2013-12-01 12:04:53","478","11 Ave & W 41 St","40.76030096","-73.99884222","484","W 44 St & 5 Ave","40.75500254","-73.98014437","17392","Subscriber","1987","1"
"1546","2013-12-01 11:54:56","2013-12-01 12:20:42","466","W 25 St & 6 Ave","40.74395411","-73.99144871","305","E 58 St & 3 Ave","40.76095756","-73.96724467","16057","Subscriber","1981","2"
"948","2013-12-01 11:54:57","2013-12-01 12:10:45","2003","1 Ave & E 18 St","40.73416059","-73.98024289","455","1 Ave & E 44 St","40.75001986","-73.96905301","18381","Customer",\N,"0"
"961","2013-12-01 11:55:01","2013-12-01 12:11:02","368","Carmine St & 6 Ave","40.73038599","-74.00214988","523","W 38 St & 8 Ave","40.75466591","-73.99138152","18151","Subscriber","1978","1"
"485","2013-12-01 11:55:05","2013-12-01 12:03:10","499","Broadway & W 60 St","40.76915505","-73.98191841","2006","Central Park S & 6 Ave","40.76590936","-73.97634151","17476","Subscriber","1989","1"
"525","2013-12-01 11:55:09","2013-12-01 12:03:54","358","Christopher St & Greenwich St","40.73291553","-74.00711384","294","Washington Square E","40.73049393","-73.9957214","20739","Subscriber","1984","1"
"770","2013-12-01 11:55:10","2013-12-01 12:08:00","408","Market St & Cherry St","40.71076228","-73.99400398","386","Centre St & Worth St","40.71494807","-74.00234482","18896","Customer",\N,"0"
"526","2013-12-01 11:55:10","2013-12-01 12:03:56","498","Broadway & W 32 St","40.74854862","-73.98808416","497","E 17 St & Broadway","40.73704984","-73.99009296","16202","Subscriber","1986","2"
"648","2013-12-01 11:55:12","2013-12-01 12:06:00","487","E 20 St & FDR Drive","40.73314259","-73.97573881","453","W 22 St & 8 Ave","40.74475148","-73.99915362","15679","Subscriber","1964","1"
"644","2013-12-01 11:55:14","2013-12-01 12:05:58","297","E 15 St & 3 Ave","40.734232","-73.986923","438","St Marks Pl & 1 Ave","40.72779126","-73.98564945","18263","Subscriber","1988","2"
"240","2013-12-01 11:55:14","2013-12-01 11:59:14","151","Cleveland Pl & Spring St","40.7218158","-73.99720307","151","Cleveland Pl & Spring St","40.7218158","-73.99720307","16285","Subscriber","1973","1"
"1135","2013-12-01 11:55:15","2013-12-01 12:14:10","293","Lafayette St & E 8 St","40.73028666","-73.9907647","347","W Houston St & Hudson St","40.72873888","-74.00748842","15643","Subscriber","1982","1"
"328","2013-12-01 11:55:16","2013-12-01 12:00:44","479","9 Ave & W 45 St","40.76019252","-73.9912551","447","8 Ave & W 52 St","40.76370739","-73.9851615","15606","Subscriber","1988","1"
"997","2013-12-01 11:55:17","2013-12-01 12:11:54","306","Cliff St & Fulton St","40.70823502","-74.00530063","412","Forsyth St & Canal St","40.7158155","-73.99422366","16664","Subscriber","1962","2"
"1520","2013-12-01 11:55:23","2013-12-01 12:20:43","309","Murray St & West St","40.7149787","-74.013012","513","W 56 St & 10 Ave","40.768254","-73.988639","20745","Subscriber","1965","1"
"933","2013-12-01 11:55:24","2013-12-01 12:10:57","2003","1 Ave & E 18 St","40.73416059","-73.98024289","455","1 Ave & E 44 St","40.75001986","-73.96905301","16602","Customer",\N,"0"
"468","2013-12-01 11:55:24","2013-12-01 12:03:12","546","E 30 St & Park Ave S","40.74444921","-73.98303529","504","1 Ave & E 15 St","40.73221853","-73.98165557","14878","Subscriber","1971","1"
"459","2013-12-01 11:55:28","2013-12-01 12:03:07","300","Shevchenko Pl & E 6 St","40.728145","-73.990214","300","Shevchenko Pl & E 6 St","40.728145","-73.990214","18029","Subscriber","1973","2"
"583","2013-12-01 11:55:28","2013-12-01 12:05:11","446","W 24 St & 7 Ave","40.74487634","-73.99529885","402","Broadway & E 22 St","40.7403432","-73.98955109","17552","Subscriber","1960","1"
"591","2013-12-01 11:55:28","2013-12-01 12:05:19","446","W 24 St & 7 Ave","40.74487634","-73.99529885","402","Broadway & E 22 St","40.7403432","-73.98955109","18409","Subscriber","1964","1"
"197","2013-12-01 11:55:32","2013-12-01 11:58:49","361","Allen St & Hester St","40.71605866","-73.99190759","307","Canal St & Rutgers St","40.71427487","-73.98990025","18459","Subscriber","1946","1"
"376","2013-12-01 11:55:33","2013-12-01 12:01:49","363","West Thames St","40.70834698","-74.01713445","309","Murray St & West St","40.7149787","-74.013012","14738","Subscriber","1982","1"
"221","2013-12-01 11:55:36","2013-12-01 11:59:17","402","Broadway & E 22 St","40.7403432","-73.98955109","345","W 13 St & 6 Ave","40.73649403","-73.99704374","15153","Subscriber","1982","1"
"270","2013-12-01 11:55:39","2013-12-01 12:00:09","498","Broadway & W 32 St","40.74854862","-73.98808416","472","E 32 St & Park Ave","40.7457121","-73.98194829","16473","Subscriber","1985","1"
"210","2013-12-01 11:55:54","2013-12-01 11:59:24","363","West Thames St","40.70834698","-74.01713445","488","W 39 St & 9 Ave","40.75645824","-73.99372222","19766","Subscriber","1961","2"
"747","2013-12-01 11:55:55","2013-12-01 12:08:22","408","Market St & Cherry St","40.71076228","-73.99400398","386","Centre St & Worth St","40.71494807","-74.00234482","16419","Customer",\N,"0"
"362","2013-12-01 11:55:57","2013-12-01 12:01:59","363","West Thames St","40.70834698","-74.01713445","309","Murray St & West St","40.7149787","-74.013012","15682","Subscriber","1985","2"
"1209","2013-12-01 11:56:03","2013-12-01 12:16:12","405","Washington St & Gansevoort St","40.739323","-74.008119","382","University Pl & E 14 St","40.73492695","-73.99200509","16517","Subscriber","1951","2"
"366","2013-12-01 11:56:03","2013-12-01 12:02:09","428","E 3 St & 1 Ave","40.72467721","-73.98783413","2003","1 Ave & E 18 St","40.73416059","-73.98024289","16306","Subscriber","1985","1"
"641","2013-12-01 11:56:06","2013-12-01 12:06:47","446","W 24 St & 7 Ave","40.74487634","-73.99529885","404","9 Ave & W 14 St","40.7405826","-74.00550867","14640","Subscriber","1976","1"
"1166","2013-12-01 11:56:06","2013-12-01 12:15:32","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","304","Broadway & Battery Pl","40.70463334","-74.01361706","17803","Customer",\N,"0"
"1171","2013-12-01 11:56:07","2013-12-01 12:15:38","389","Broadway & Berry St","40.71044554","-73.96525063","399","Lafayette Ave & St James Pl","40.68851534","-73.9647628","17039","Subscriber","1984","1"
"278","2013-12-01 11:56:15","2013-12-01 12:00:53","503","E 20 St & Park Ave","40.73827428","-73.98751968","293","Lafayette St & E 8 St","40.73028666","-73.9907647","16024","Subscriber","1975","1"
"582","2013-12-01 11:56:15","2013-12-01 12:05:57","268","Howard St & Centre St","40.71910537","-73.99973337","336","Sullivan St & Washington Sq","40.73047747","-73.99906065","16908","Subscriber","1985","1"
"165","2013-12-01 11:56:24","2013-12-01 11:59:09","212","W 16 St & The High Line","40.74334935","-74.00681753","462","W 22 St & 10 Ave","40.74691959","-74.00451887","18685","Subscriber","1959","1"
"1220","2013-12-01 11:56:29","2013-12-01 12:16:49","3002","South End Ave & Liberty St","40.711512","-74.015756","382","University Pl & E 14 St","40.73492695","-73.99200509","19297","Subscriber","1978","2"
"443","2013-12-01 11:56:30","2013-12-01 12:03:53","403","E 2 St & 2 Ave","40.72502876","-73.99069656","293","Lafayette St & E 8 St","40.73028666","-73.9907647","17776","Subscriber","1958","2"
"709","2013-12-01 11:56:36","2013-12-01 12:08:25","382","University Pl & E 14 St","40.73492695","-73.99200509","312","Allen St & E Houston St","40.722055","-73.989111","18018","Subscriber","1990","1"
